anio,conglome,viession,hoession,ubigeo,departamento,provincia,dominio,mieperho,factor07,factor_pob,gashog2d,gasto_pc,linea,linpe,pobre,pobre_extremo,categoria_pobreza,inghog1d
2022,77,17,3,150101,15,1501,Lima Metropolitana,6,227.37494749886343,1364.2496849931806,31244.935583432212,433.95743865878075,399.78926917629,213.64435573106402,0,0,No pobre,36803.83248780342
2021,188,16,1,150132,15,1501,Costa urbana,4,1188.963637152648,4755.854548610592,39701.13821957302,827.1070462411045,401.68389154306516,214.62053540898563,0,0,No pobre,396657.7413174107
2021,480,6,3,150101,15,1501,Selva urbana,1,787.2393205335827,787.2393205335827,27990.06058740131,2332.505048950109,381.60947115072247,254.32094887774971,0,0,No pobre,91231.13022463307
2025,498,8,2,130101,13,1301,Lima Metropolitana,4,766.7063440814528,3066.8253763258112,12905.410446101027,268.8627176271047,451.60880347625454,262.3675853177833,1,0,Pobre no extremo,27295.788046304417
2023,15,19,3,050101,05,0501,Costa urbana,3,1406.6475801479276,4219.942740443783,178207.63092305785,4950.21197008494,419.9602342271136,239.3985424308258,0,0,No pobre,52571.635648211675
2021,292,2,3,150132,15,1501,Costa urbana,7,980.914781333608,6866.403469335256,17315.514129477673,206.1370729699723,382.26713318818287,267.0580137314973,1,1,Pobre extremo,63005.47335778465
2021,497,14,1,050101,05,0501,Sierra urbana,5,1528.978305065755,7644.891525328775,44469.6429659922,741.16071609987,417.00075444658404,250.96211758438224,0,0,No pobre,82580.43923969106
2024,319,12,3,250101,25,2501,Selva rural,2,856.5291231022204,1713.0582462044408,55637.0581649373,2318.2107568723873,470.5368127115412,239.45786836881604,0,0,No pobre,12879.595717729691
2024,325,17,3,250101,25,2501,Costa urbana,5,386.640432424469,1933.202162122345,2858.8435653441156,47.64739275573526,431.12443169674447,242.81133687969105,1,1,Pobre extremo,185279.26066646705
2021,214,15,1,250101,25,2501,Sierra rural,4,976.5602997614684,3906.2411990458736,56751.11237212199,1182.3148410858748,478.6752011346351,259.4673907272492,0,0,No pobre,150892.758304442
2025,208,18,2,210101,21,2101,Lima Metropolitana,2,1906.9237772181903,3813.8475544363805,27120.62339800075,1130.0259749166978,433.9959431878056,206.31264951946258,0,0,No pobre,14343.683152551399
2021,169,16,2,130101,13,1301,Costa urbana,4,1622.8967953214608,6491.587181285843,21230.830086667953,442.30896013891567,476.2798999051064,211.76122408988692,1,0,Pobre no extremo,35795.21882917252
2022,330,13,2,200101,20,2001,Selva urbana,4,490.9235846393968,1963.6943385575871,24083.97380099628,501.7494541874225,400.1800728804413,218.64064886425572,0,0,No pobre,39133.83267513797
2023,280,17,3,150101,15,1501,Lima Metropolitana,1,843.4709531253911,843.4709531253911,45460.166344054174,3788.347195337848,408.9934812719368,262.63430991932114,0,0,No pobre,42630.59702435642
2025,466,8,1,050101,05,0501,Callao,4,1862.8049809190218,7451.219923676087,3448.4891074232205,71.8435230713171,449.99701101797615,266.14614797844587,1,1,Pobre extremo,78863.15278295879
2022,305,1,2,040101,04,0401,Callao,4,335.02821158047635,1340.1128463219054,27687.88625037597,576.8309635494994,478.6821616999447,224.93193839280633,0,0,No pobre,26059.923434886863
2025,146,3,2,150101,15,1501,Lima Metropolitana,2,582.5054595433784,1165.0109190867568,39653.331637298004,1652.2221515540834,462.5297411019376,264.670005820787,0,0,No pobre,55938.163611658674
2022,263,16,2,010101,01,0101,Sierra rural,3,598.223027156603,1794.669081469809,188143.0506661479,5226.195851837441,435.3705276675751,238.27934606770043,0,0,No pobre,68396.46096941712
2023,4,2,2,010201,01,0102,Costa urbana,4,1184.7724637577685,4739.089855031074,7980.887864320418,166.26849717334204,388.51526143589155,233.12916209251316,1,1,Pobre extremo,59613.93036385276
2023,90,15,1,150132,15,1501,Sierra rural,2,880.3933074515132,1760.7866149030265,40097.026629152824,1670.7094428813677,416.4379109999794,258.29352745507197,0,0,No pobre,58434.53280127477
2024,453,1,2,050101,05,0501,Costa urbana,6,251.75428059296976,1510.5256835578186,17402.998215413918,241.70830854741553,388.6425700596591,238.22584058200948,1,0,Pobre no extremo,63256.24638645439
2022,60,9,3,130101,13,1301,Selva rural,1,1295.4447636964626,1295.4447636964626,41608.134269708746,3467.344522475729,411.12813618665047,231.81376092075166,0,0,No pobre,45026.84863469849
2024,311,16,3,250101,25,2501,Sierra rural,2,288.2479425882854,576.4958851765708,58687.0684870523,2445.294520293846,405.87921006653244,201.11744529892343,0,0,No pobre,5334.714859627666
2022,16,4,1,010101,01,0101,Costa rural,2,1252.1883707602485,2504.376741520497,13881.992436587703,578.4163515244876,418.85552966367186,200.90283636827357,0,0,No pobre,13173.858836524802
2024,227,12,4,010201,01,0102,Sierra urbana,4,1063.315922429449,4253.263689717796,156313.29608636053,3256.5270017991775,463.7276589989919,243.9313980087123,0,0,No pobre,9963.077966556084
2023,474,1,2,050101,05,0501,Sierra rural,4,1037.970455378094,4151.881821512376,88381.06985958228,1841.2722887412974,395.037667131038,205.13918515928412,0,0,No pobre,12406.424652902479
2025,466,1,2,200101,20,2001,Selva urbana,3,228.24286606853664,684.72859820561,54687.71467475664,1519.1031854099065,410.60639488536077,251.58617161153842,0,0,No pobre,13501.393785165063
2024,29,7,3,250101,25,2501,Callao,3,1314.5188490787182,3943.5565472361545,19514.34485275709,542.0651347988081,406.11172443216077,243.56390243044012,0,0,No pobre,102387.53270269567
2022,151,18,1,050101,05,0501,Sierra urbana,5,919.5084913197285,4597.542456598642,16332.71188845438,272.211864807573,409.6141647136908,232.04106728985082,1,0,Pobre no extremo,137891.75704595612
2022,245,15,4,040101,04,0401,Sierra urbana,2,881.1016323428045,1762.203264685609,39960.50142452156,1665.0208926883981,416.0623474807092,249.68625501781807,0,0,No pobre,69091.69566766481
2023,270,13,3,040101,04,0401,Costa urbana,3,1233.2576531952197,3699.772959585659,18869.03482410652,524.1398562251811,404.43117499336387,269.5149941128614,0,0,No pobre,13451.034106467174
2022,79,16,4,130101,13,1301,Sierra rural,1,1251.8713138984401,1251.8713138984401,16792.006242798558,1399.3338535665464,474.25812722231234,217.24497415427643,0,0,No pobre,14439.718386619725
2021,433,7,1,040101,04,0401,Selva rural,1,128.56326194777822,128.56326194777822,150797.63797835697,12566.469831529748,422.0101713912655,238.99389901030824,0,0,No pobre,19034.368327630655
2025,289,16,1,200101,20,2001,Lima Metropolitana,3,337.92921228609265,1013.7876368582779,44037.2647697083,1223.2573547141194,391.4113265197268,258.99991343450324,0,0,No pobre,17458.298823411536
2024,153,13,1,130101,13,1301,Sierra urbana,2,549.3846196049692,1098.7692392099384,56454.83163617081,2352.2846515071174,426.7658610027321,201.18124331778318,0,0,No pobre,136024.0358091606
2025,277,14,3,150132,15,1501,Selva urbana,3,1388.1569333573602,4164.47080007208,145645.9739579031,4045.721498830642,398.4431901861359,214.24558300917585,0,0,No pobre,9346.099665347132
2023,401,17,1,200101,20,2001,Callao,5,1195.808141356254,5979.04070678127,28992.92502923735,483.21541715395585,401.61306425013197,236.46710593119226,0,0,No pobre,49706.5136764887
2024,279,12,3,130101,13,1301,Selva rural,2,1539.4953515310322,3078.9907030620643,15226.058480658787,634.4191033607827,408.5041417644833,238.65722174527502,0,0,No pobre,10158.172313974716
2024,57,13,3,200101,20,2001,Callao,5,1507.1548305333283,7535.774152666641,10268.513515956927,171.14189193261547,392.4759856025947,206.04332848366505,1,1,Pobre extremo,59636.52201336415
2021,491,15,2,040101,04,0401,Callao,4,1721.0474514916864,6884.189805966746,91036.326294997,1896.5901311457708,452.111893258,228.52006679664888,0,0,No pobre,24780.941693090233
2023,465,4,3,150132,15,1501,Selva rural,3,815.9482364175865,2447.8447092527595,19233.761605775973,534.2711557159993,459.1946474731249,236.38493305903268,0,0,No pobre,11825.897805201375
2022,186,2,3,200101,20,2001,Selva urbana,4,755.6213457482752,3022.4853829931008,1883.9394638525239,39.24873883026091,419.42849219156,229.60829891672412,1,1,Pobre extremo,20783.556842919865
2021,398,18,2,150132,15,1501,Lima Metropolitana,3,1678.9292658015802,5036.787797404741,2451.515860372858,68.09766278813494,448.8992539433545,249.04173790626552,1,1,Pobre extremo,59901.105078796325
2021,93,2,4,010201,01,0102,Selva urbana,2,551.4429143476506,1102.8858286953011,7129.932241617289,297.080510067387,418.89542901706955,253.99547220510573,1,0,Pobre no extremo,7130.532105125528
2025,276,15,2,200101,20,2001,Costa urbana,6,976.2275099798533,5857.365059879119,19184.368662347846,266.4495647548312,396.4077323636364,232.2183133479744,1,0,Pobre no extremo,19388.274806865345
2025,158,19,2,150101,15,1501,Callao,4,469.2187388422745,1876.874955369098,21941.278085309015,457.1099601106045,419.7168061331278,229.79618094866794,0,0,No pobre,30120.04022098083
2025,275,15,1,250101,25,2501,Costa rural,6,1836.2974100645058,11017.784460387034,43191.72493217328,599.8850685024067,435.6987395481639,249.3754569550286,0,0,No pobre,9170.380224726225
2021,181,10,1,040101,04,0401,Lima Metropolitana,5,874.8257248835882,4374.128624417941,9669.780625753769,161.16301042922947,384.0994314076889,238.87116512209857,1,1,Pobre extremo,14011.522832064038
2022,359,11,2,050101,05,0501,Sierra rural,2,503.72510663857383,1007.4502132771477,32746.563346863666,1364.4401394526528,445.448439068237,260.9307612629778,0,0,No pobre,155249.93604829325
2024,440,10,1,150132,15,1501,Sierra urbana,3,1414.8254420809328,4244.476326242799,59617.052283250894,1656.0292300903027,454.26079690047857,233.6802305990271,0,0,No pobre,9674.470335650087
2025,77,5,2,040101,04,0401,Sierra rural,2,564.8248885999094,1129.6497771998188,23633.63676403028,984.7348651679284,465.9970257708561,240.2029232970514,0,0,No pobre,21255.68505043384
2022,466,9,1,010101,01,0101,Selva rural,5,1892.6568460234246,9463.284230117122,17707.312784470814,295.12187974118024,390.2770560249307,209.01636421984958,1,0,Pobre no extremo,58951.50250544573
2023,151,19,3,150101,15,1501,Sierra urbana,6,798.4723281378817,4790.83396882729,12332.812708596475,171.28906539717326,380.0093593858272,258.5198069291455,1,1,Pobre extremo,33692.75761415199
2025,446,13,1,040101,04,0401,Lima Metropolitana,4,1362.8173529934904,5451.269411973962,75459.12367482566,1572.065076558868,387.32663690221625,229.5604492178662,0,0,No pobre,20510.619093642108
2024,238,18,1,250101,25,2501,Costa urbana,2,755.9653691990854,1511.930738398171,7840.359008195494,326.68162534147893,472.4116803786108,250.33443049525252,1,0,Pobre no extremo,79590.65670860404
2023,289,17,3,150101,15,1501,Callao,2,1633.7666076876,3267.5332153752,111216.8621526083,4634.035923025346,456.5555721041261,230.06379243567918,0,0,No pobre,4552.383085606793
2023,231,6,2,250101,25,2501,Callao,5,1804.153207943274,9020.76603971637,26362.087227097876,439.3681204516313,463.5435646761167,200.0708560815848,1,0,Pobre no extremo,73106.10025803355
2024,488,10,1,040101,04,0401,Sierra rural,6,1597.0448828880938,9582.269297328563,10563.813829410083,146.71963651958447,431.7013797165972,228.02871751864814,1,1,Pobre extremo,14050.206485711364
2025,18,2,1,150101,15,1501,Costa urbana,2,1712.148135582288,3424.296271164576,57335.92848655369,2388.9970202730706,432.6719874563875,210.3251536554996,0,0,No pobre,2818.838653691292
2021,73,6,3,050101,05,0501,Costa urbana,1,293.57357308150836,293.57357308150836,42503.23652357323,3541.9363769644356,409.85055898391846,227.9030555511167,0,0,No pobre,313502.6316014757
2024,417,13,3,050101,05,0501,Lima Metropolitana,3,1855.722886362826,5567.168659088478,39110.34966060923,1086.3986016835897,464.27530519681636,222.49407581593618,0,0,No pobre,37698.86764601327
2024,416,18,3,250101,25,2501,Sierra rural,1,1286.1713848630327,1286.1713848630327,50697.33493419918,4224.777911183265,462.9769583083784,214.1783165072921,0,0,No pobre,78333.47418803436
2024,189,7,4,250101,25,2501,Sierra rural,5,1751.5133111157793,8757.566555578896,31125.229841255208,518.7538306875869,419.21713457221614,208.6640468016392,0,0,No pobre,106474.05781325318
2023,438,2,3,010201,01,0102,Lima Metropolitana,4,1400.4298519522893,5601.719407809157,40655.64305878174,846.9925637246196,412.9267070471474,250.99928555745842,0,0,No pobre,14407.607186088604
2022,17,14,2,050101,05,0501,Lima Metropolitana,4,483.51057023304975,1934.042280932199,91551.51864121672,1907.3233050253484,453.83732712530247,252.8402211609768,0,0,No pobre,27997.418352112316
2021,19,5,1,050101,05,0501,Sierra urbana,3,1258.1546931267853,3774.464079380356,32282.326623602097,896.7312951000582,382.6168138337934,218.54982536520103,0,0,No pobre,35047.27274068188
2025,219,18,1,150132,15,1501,Selva rural,3,272.79785547396784,818.3935664219035,56257.54114955265,1562.7094763764626,465.99488985183876,234.66331573017732,0,0,No pobre,17982.89584605722
2025,326,11,4,130101,13,1301,Selva rural,3,1421.8737574145014,4265.621272243504,3715.8667393498713,103.21852053749643,424.6247989314173,232.48496632221617,1,1,Pobre extremo,119166.07606442201
2022,483,10,1,200101,20,2001,Lima Metropolitana,5,877.1021680530882,4385.510840265441,36020.645578724776,600.3440929787463,424.1344246542861,224.86732997399014,0,0,No pobre,137513.98634699205
2024,120,11,1,150132,15,1501,Selva urbana,4,388.293028890397,1553.172115561588,260553.47741010578,5428.1974460438705,446.90778473873945,219.43460272577283,0,0,No pobre,31904.036959020505
2021,101,2,2,250101,25,2501,Costa urbana,3,1960.5366501499868,5881.609950449961,5387.928918165275,149.66469217125763,444.57493603105314,213.02222198771855,1,1,Pobre extremo,59805.96536061174
2025,34,15,1,210101,21,2101,Callao,3,1812.060406000294,5436.181218000882,162813.17166759167,4522.588101877546,406.59740660563665,261.102483404805,0,0,No pobre,85358.27736893398
2025,84,7,2,200101,20,2001,Selva rural,1,1797.7330554661821,1797.7330554661821,51479.771217216155,4289.980934768013,474.32786045140966,258.3318741360141,0,0,No pobre,48124.63433741591
2024,409,9,4,210101,21,2101,Costa rural,2,1598.7585820692805,3197.517164138561,5840.299155943685,243.3457981643202,478.6329979332656,229.20255871657017,1,0,Pobre no extremo,20409.837336833367
2022,196,5,2,010101,01,0101,Lima Metropolitana,4,1414.7641377726834,5659.056551090734,27900.592644156073,581.2623467532516,432.5989014296185,250.48408795692853,0,0,No pobre,3030.800303867944
2021,330,7,3,250101,25,2501,Lima Metropolitana,4,1344.6510125552659,5378.6040502210635,38636.646621021646,804.9301379379509,436.1380798170347,234.8832457679453,0,0,No pobre,39912.69800167112
2022,202,2,3,040101,04,0401,Sierra urbana,3,301.57829163732504,904.7348749119751,61094.37342705815,1697.065928529393,435.43179634236236,205.976828570491,0,0,No pobre,80430.30640533051
2022,344,3,4,130101,13,1301,Lima Metropolitana,5,1811.0758471050628,9055.379235525314,18182.43634788027,303.0406057980045,428.5787408178261,257.5673355910136,1,0,Pobre no extremo,14130.151032493552
2021,341,2,1,210101,21,2101,Sierra urbana,4,1774.1439529787597,7096.575811915039,50342.87309226129,1048.8098560887768,474.51870536778256,215.3490080809869,0,0,No pobre,43115.03469674131
2021,11,19,2,200101,20,2001,Selva urbana,3,1520.9199903972215,4562.759971191665,93595.38376584042,2599.871771273345,404.4752448977412,249.47722575097004,0,0,No pobre,56703.126277687414
2025,347,4,3,250101,25,2501,Selva urbana,2,1861.8984222427327,3723.7968444854655,59744.23653697884,2489.343189040785,390.7958176255389,236.9178575440616,0,0,No pobre,57015.476686585964
2025,400,7,2,150132,15,1501,Lima Metropolitana,5,1150.8585576561848,5754.292788280924,78737.49906293265,1312.2916510488774,472.95472843248314,248.337797887015,0,0,No pobre,41146.604780042086
2021,218,7,3,010201,01,0102,Costa urbana,4,950.5204359633551,3802.0817438534204,18015.814305949378,375.3294647072787,401.30383142111526,232.9842139006774,1,0,Pobre no extremo,13368.357445300308
2023,445,17,2,150101,15,1501,Sierra urbana,2,1939.1000641159296,3878.2001282318593,49851.045783783484,2077.126907657645,454.9155353542086,249.17928039338906,0,0,No pobre,121299.38524135292
2025,253,19,1,050101,05,0501,Sierra urbana,4,981.8492568155465,3927.397027262186,213160.37184875182,4440.841080182329,400.3873309232115,202.29687870615604,0,0,No pobre,34722.26844388826
2023,222,16,4,130101,13,1301,Costa rural,3,1318.5164380275996,3955.549314082799,10178.942962592902,282.74841562758064,476.01860156223586,202.85970573706385,1,0,Pobre no extremo,21224.88387431767
2021,383,3,1,130101,13,1301,Costa urbana,5,808.818079031034,4044.09039515517,39333.42291850378,655.5570486417296,459.112177033731,262.7437975650857,0,0,No pobre,7031.482619378553
2025,369,15,2,050101,05,0501,Costa urbana,6,1309.019829437483,7854.118976624897,9862.275506704878,136.97604870423442,471.8718172114859,252.478581118009,1,1,Pobre extremo,54406.3926988314
2022,80,14,3,050101,05,0501,Selva rural,4,1468.1880916888067,5872.752366755227,83219.59054996166,1733.741469790868,475.0984820111659,257.99272639180316,0,0,No pobre,423521.9259368621
2021,7,15,3,050101,05,0501,Selva urbana,5,1286.8454980482456,6434.227490241228,4540.711453814189,75.67852423023648,388.44243842689997,231.960977084492,1,1,Pobre extremo,28698.125988402753
2024,272,14,4,010201,01,0102,Selva rural,2,1077.6695883107757,2155.3391766215514,16136.873366171085,672.3697235904618,423.33888558249475,232.17528033180142,0,0,No pobre,22308.640014682358
